fixture,team,player_id,name,position,minutes,rating,goals,assists,shots_total,shots_on,passes_total,accurate_passes,pass_accuracy_%,tackles,interceptions,fouls_committed,fouls_drawn,yellow_cards,red_cards,duels_won,duels_total
Lorient vs Monaco,Lorient,23363,Noah Cadiou,M,16,6.9,,0.0,,,11,9.0,81.8,1.0,,,,0,0,2.0,2.0
Lorient vs Monaco,Monaco,7313,Philipp Köhn,G,90,7,,0.0,,,13,13.0,100.0,,,,,0,0,,
Lorient vs Monaco,Monaco,261,Thilo Kehrer,D,38,5.6,,0.0,,,41,34.0,82.9,1.0,1.0,2.0,,2,1,3.0,5.0
Lorient vs Monaco,Monaco,175,Eric Dier,D,90,8.5,,0.0,,,123,113.0,91.9,2.0,2.0,1.0,1.0,0,0,5.0,7.0
Lorient vs Monaco,Monaco,371916,Christian Mawissa,D,90,6.9,,0.0,,,106,101.0,95.3,,2.0,1.0,,0,0,,5.0
Lorient vs Monaco,Monaco,291649,Vanderson,M,45,6.6,,0.0,,,29,27.0,93.1,,,1.0,1.0,1,0,2.0,4.0
Lorient vs Monaco,Monaco,1101,Takumi Minamino,M,65,6.5,,0.0,2.0,,27,25.0,92.6,1.0,,,,0,0,1.0,6.0
Lorient vs Monaco,Monaco,231,Jordan Teze,M,90,6.2,,0.0,,,43,38.0,88.4,1.0,1.0,2.0,1.0,0,0,2.0,10.0
Lorient vs Monaco,Monaco,419035,Mamadou Coulibaly,M,81,6.7,,0.0,,,56,53.0,94.6,3.0,1.0,2.0,1.0,0,0,4.0,9.0
Lorient vs Monaco,Monaco,10316,Caio Henrique,M,90,6.3,,0.0,,,40,34.0,85.0,1.0,,1.0,1.0,0,0,2.0,5.0
Lorient vs Monaco,Monaco,395040,George Ilenikhena,F,65,6.2,,0.0,,,6,6.0,100.0,,,,,0,0,2.0,4.0
Lorient vs Monaco,Monaco,283026,Mika Biereth,F,45,6,,0.0,,,3,1.0,33.3,,,,1.0,0,0,1.0,4.0
Lorient vs Monaco,Monaco,81,Krépin Diatta,M,45,6.7,,0.0,,,30,25.0,83.3,2.0,,,1.0,0,0,3.0,4.0
Lorient vs Monaco,Monaco,138835,Folarin Balogun,F,45,6.3,,0.0,1.0,,12,9.0,75.0,1.0,,,,0,0,1.0,4.0
Lorient vs Monaco,Monaco,340152,Stanis Idumbo Muzambo,M,25,6.3,,0.0,,,13,13.0,100.0,1.0,,,1.0,0,0,2.0,3.0
Lorient vs Monaco,Monaco,135775,Ansu Fati,F,25,7,1.0,0.0,1.0,1.0,15,11.0,73.3,1.0,,1.0,,0,0,1.0,3.0
Lorient vs Monaco,Monaco,543470,Pape Cabral,M,9,6.7,,0.0,1.0,1.0,13,13.0,100.0,1.0,1.0,,,0,0,1.0,3.0
Toulouse vs Nantes,Toulouse,325346,Guillaume Restes,G,90,5.6,,0.0,,,23,15.0,65.2,,,,,0,0,,
Toulouse vs Nantes,Toulouse,50735,Mark McKenzie,D,90,6.5,,0.0,,,51,44.0,86.3,2.0,,2.0,1.0,0,0,4.0,6.0
Toulouse vs Nantes,Toulouse,278392,Charlie Cresswell,D,90,6.3,,0.0,1.0,1.0,59,49.0,83.1,,1.0,3.0,1.0,1,0,7.0,12.0
Toulouse vs Nantes,Toulouse,15793,Rasmus Nicolaisen,D,90,6.6,,0.0,3.0,1.0,40,32.0,80.0,2.0,1.0,1.0,1.0,0,0,8.0,9.0
Toulouse vs Nantes,Toulouse,102,Djibril Sidibé,M,86,7,,0.0,1.0,,29,24.0,82.8,3.0,1.0,1.0,,0,0,3.0,3.0
Toulouse vs Nantes,Toulouse,118345,Abu Francis,M,62,6.7,,0.0,1.0,,33,29.0,87.9,3.0,1.0,1.0,,0,0,4.0,6.0
Toulouse vs Nantes,Toulouse,304140,Mario Sauer,M,90,7,,0.0,,,37,31.0,83.8,2.0,1.0,,1.0,0,0,3.0,5.0
Toulouse vs Nantes,Toulouse,264383,Warren Kamanzi,M,76,7.2,,0.0,1.0,1.0,16,14.0,87.5,,,1.0,1.0,0,0,4.0,10.0
Toulouse vs Nantes,Toulouse,39115,Aron Dønnum,F,90,8.2,1.0,1.0,3.0,2.0,46,38.0,82.6,2.0,1.0,2.0,1.0,1,0,4.0,8.0
Toulouse vs Nantes,Toulouse,174724,Frank Magri,F,90,6.5,,0.0,3.0,1.0,17,14.0,82.4,1.0,,3.0,1.0,0,0,5.0,14.0
Toulouse vs Nantes,Toulouse,321648,Emersonn,F,45,6.7,,0.0,1.0,,8,6.0,75.0,,1.0,1.0,1.0,0,0,3.0,6.0
Toulouse vs Nantes,Toulouse,84128,Yann Gboho,F,45,7.9,1.0,0.0,1.0,1.0,12,8.0,66.7,,,1.0,3.0,0,0,6.0,13.0
Toulouse vs Nantes,Toulouse,50956,Cristian Cásseres Jr.,M,28,7.3,,0.0,,,26,26.0,100.0,,,1.0,,0,0,,1.0
Toulouse vs Nantes,Toulouse,452697,Dayann Methalie,D,14,6.6,,0.0,,,5,4.0,80.0,,,1.0,1.0,0,0,1.0,3.0
Toulouse vs Nantes,Toulouse,430816,Noah Edjouma,F,11,6.5,,0.0,,,2,1.0,50.0,,,,,0,0,,2.0
Toulouse vs Nantes,Nantes,647,Anthony Lopes,G,90,6.6,,0.0,,,38,34.0,89.5,,,,1.0,1,0,2.0,2.0
Toulouse vs Nantes,Nantes,22134,Kelvin Amian,D,90,6.3,,0.0,,,59,50.0,84.7,2.0,,2.0,4.0,1,0,7.0,12.0
Toulouse vs Nantes,Nantes,50026,Chidozie Awaziem,D,90,6.3,,0.0,,,89,79.0,88.8,,1.0,1.0,1.0,0,0,5.0,12.0
Toulouse vs Nantes,Nantes,522609,Tylel Tati,D,90,6.5,,0.0,,,90,82.0,91.1,,2.0,2.0,1.0,0,0,2.0,5.0
Toulouse vs Nantes,Nantes,443674,Louis Leroux,D,90,7.6,1.0,0.0,1.0,1.0,34,29.0,85.3,3.0,,1.0,,1,0,5.0,8.0
Toulouse vs Nantes,Nantes,193952,Johann Lepenant,M,84,7.3,,1.0,,,44,36.0,81.8,4.0,,,3.0,0,0,7.0,11.0
Toulouse vs Nantes,Nantes,282549,Junior Mwanga,M,90,7.2,,0.0,,,48,43.0,89.6,4.0,1.0,,1.0,0,0,9.0,17.0
Toulouse vs Nantes,Nantes,388779,Dehmaine Tabibou,M,73,6.6,,0.0,2.0,,21,19.0,90.5,1.0,,1.0,3.0,0,0,4.0,7.0
Toulouse vs Nantes,Nantes,428504,Amady Camara,F,45,6.2,,0.0,,,13,12.0,92.3,1.0,,,,0,0,1.0,4.0
Toulouse vs Nantes,Nantes,161622,Matthis Abline,F,89,6.2,,0.0,,,21,16.0,76.2,1.0,,2.0,1.0,0,0,3.0,10.0
Toulouse vs Nantes,Nantes,266200,Mayckel Lahdo,F,73,7.5,1.0,0.0,2.0,1.0,11,10.0,90.9,,,,,0,0,,1.0
Toulouse vs Nantes,Nantes,197771,Yassine Benhattab,M,45,6.3,,0.0,,,14,9.0,64.3,1.0,,,,0,0,1.0,2.0
Toulouse vs Nantes,Nantes,26519,Hyun-Seok Hong,M,17,6.5,,0.0,,,6,4.0,66.7,,1.0,,,0,0,,1.0
Toulouse vs Nantes,Nantes,443676,Bahereba Guirassy,F,17,6.3,,0.0,1.0,,6,2.0,33.3,,,1.0,,0,0,,2.0
Toulouse vs Nantes,Nantes,137296,Hyeok-kyu Kwon,M,13,6.3,,0.0,,,2,1.0,50.0,,1.0,1.0,,0,0,,1.0
Toulouse vs Nantes,Nantes,42086,Youssef El Arabi,F,8,6.3,,0.0,,,2,1.0,50.0,,,1.0,,0,0,,3.0
Paris Saint Germain vs Auxerre,Paris Saint Germain,162453,Lucas Chevalier,G,90,7.7,,0.0,,,27,21.0,77.8,,,,,0,0,,
Paris Saint Germain vs Auxerre,Paris Saint Germain,336657,Warren Zaïre-Emery,D,90,7.2,,0.0,1.0,1.0,70,68.0,97.1,1.0,2.0,1.0,,0,0,2.0,5.0
Paris Saint Germain vs Auxerre,Paris Saint Germain,161671,Ilya Zabarnyi,D,90,8.2,1.0,0.0,1.0,1.0,80,76.0,95.0,1.0,1.0,1.0,,0,0,1.0,2.0
Paris Saint Germain vs Auxerre,Paris Saint Germain,307835,Lucas Beraldo,D,90,9.2,1.0,0.0,2.0,1.0,89,84.0,94.4,3.0,,1.0,,0,0,9.0,13.0
Paris Saint Germain vs Auxerre,Paris Saint Germain,33,Lucas Hernández,D,90,7.6,,0.0,,,72,63.0,87.5,1.0,2.0,2.0,2.0,0,0,7.0,10.0
Paris Saint Germain vs Auxerre,Paris Saint Germain,927,Kang-in Lee,M,80,7.3,,0.0,1.0,1.0,72,64.0,88.9,3.0,,1.0,1.0,0,0,5.0,13.0
Paris Saint Germain vs Auxerre,Paris Saint Germain,128384,Vitinha,M,36,7.9,,1.0,,,57,56.0,98.2,,,,,0,0,,
Paris Saint Germain vs Auxerre,Paris Saint Germain,409216,Senny Mayulu,M,62,7,,1.0,,,27,22.0,81.5,6.0,,2.0,,0,0,7.0,13.0
Paris Saint Germain vs Auxerre,Paris Saint Germain,446249,Ibrahim Mbaye,F,90,6.6,,0.0,,,40,37.0,92.5,2.0,1.0,3.0,,0,0,5.0,12.0
Paris Saint Germain vs Auxerre,Paris Saint Germain,41585,Gonçalo Ramos,F,90,6.2,,0.0,1.0,1.0,22,13.0,59.1,,,1.0,2.0,0,0,4.0,12.0
Paris Saint Germain vs Auxerre,Paris Saint Germain,483,Khvicha Kvaratskhelia,F,45,6.9,,0.0,2.0,1.0,28,25.0,89.3,1.0,1.0,,1.0,0,0,6.0,13.0
Paris Saint Germain vs Auxerre,Paris Saint Germain,9,Achraf Hakimi,D,54,6.9,,0.0,,,46,39.0,84.8,2.0,,1.0,1.0,0,0,3.0,6.0
Paris Saint Germain vs Auxerre,Paris Saint Germain,161904,Bradley Barcola,F,45,6.3,,0.0,2.0,1.0,14,14.0,100.0,,,2.0,1.0,1,0,2.0,10.0
Paris Saint Germain vs Auxerre,Paris Saint Germain,471107,Quentin Ndjantou,F,28,7.2,,0.0,2.0,1.0,19,16.0,84.2,1.0,,1.0,,0,0,1.0,3.0
Paris Saint Germain vs Auxerre,Paris Saint Germain,543469,Mathis Jangeal,F,10,6.3,,0.0,,,9,9.0,100.0,,,1.0,,0,0,,2.0
Paris Saint Germain vs Auxerre,Auxerre,20542,Donovan Léon,G,90,7.7,,0.0,,,25,10.0,40.0,,,,,0,0,,1.0
Paris Saint Germain vs Auxerre,Auxerre,191240,Marvin Senaya,D,90,6.9,,0.0,,,22,16.0,72.7,5.0,1.0,1.0,1.0,1,0,8.0,12.0
Paris Saint Germain vs Auxerre,Auxerre,402542,Telli Siwe,D,45,5.9,,0.0,,,13,10.0,76.9,,,1.0,,0,0,,5.0
Paris Saint Germain vs Auxerre,Auxerre,31016,Francisco Sierralta,D,90,6.9,,0.0,,,30,25.0,83.3,1.0,1.0,,2.0,0,0,8.0,9.0
Paris Saint Germain vs Auxerre,Auxerre,191189,Clement Akpa,D,65,6.6,,0.0,,,23,20.0,87.0,2.0,,1.0,2.0,0,0,5.0,6.0
Paris Saint Germain vs Auxerre,Auxerre,7578,Gideon Mensah,D,90,6,,0.0,,,43,32.0,74.4,1.0,1.0,,1.0,0,0,3.0,6.0
Paris Saint Germain vs Auxerre,Auxerre,174915,Josué Casimir,M,90,6.6,,0.0,1.0,,23,21.0,91.3,2.0,,1.0,3.0,0,0,5.0,10.0
Paris Saint Germain vs Auxerre,Auxerre,21010,Elisha Owusu,M,87,6.3,,0.0,,,30,23.0,76.7,3.0,3.0,3.0,1.0,0,0,4.0,9.0
Paris Saint Germain vs Auxerre,Auxerre,323625,Kévin Danois,M,75,6.7,,0.0,1.0,,30,28.0,93.3,3.0,1.0,,,0,0,6.0,12.0
Paris Saint Germain vs Auxerre,Auxerre,19625,Danny Namaso,M,74,6.3,,0.0,1.0,1.0,25,19.0,76.0,3.0,1.0,,2.0,0,0,6.0,11.0
Paris Saint Germain vs Auxerre,Auxerre,90617,Lassine Sinayoko,F,90,6.3,,0.0,1.0,,23,15.0,65.2,1.0,1.0,,2.0,0,0,6.0,14.0
Paris Saint Germain vs Auxerre,Auxerre,190686,Sékou Mara,F,45,6.5,,0.0,2.0,2.0,8,5.0,62.5,,,2.0,,0,0,1.0,6.0
Paris Saint Germain vs Auxerre,Auxerre,322595,Lasso Coulibaly,M,25,7.5,,0.0,,,9,7.0,77.8,3.0,1.0,,3.0,0,0,8.0,9.0
Paris Saint Germain vs Auxerre,Auxerre,293643,Ibrahim Osman,F,16,6.5,,0.0,1.0,,7,6.0,85.7,,,,,0,0,,1.0
Paris Saint Germain vs Auxerre,Auxerre,496896,Rudy Matondo,M,15,6.6,,0.0,,,15,13.0,86.7,1.0,1.0,1.0,,1,0,2.0,3.0
Paris Saint Germain vs Auxerre,Auxerre,30748,Assane Dioussé,M,10,6.7,,0.0,,,7,6.0,85.7,,,,,0,0,,
Nice vs Paris FC,Nice,20566,Yehvann Diouf,G,90,6.6,,0.0,,,27,22.0,81.5,,,,,0,0,,
Nice vs Paris FC,Nice,313937,Antoine Mendy,D,90,7.2,,0.0,1.0,1.0,64,54.0,84.4,4.0,2.0,3.0,2.0,0,0,10.0,15.0
Nice vs Paris FC,Nice,407017,Moise Bombito,D,90,7.2,,0.0,,,45,41.0,91.1,2.0,1.0,2.0,1.0,0,0,7.0,12.0
Nice vs Paris FC,Nice,404172,Kojo Peprah Oppong,D,90,6.6,,0.0,,,39,34.0,87.2,1.0,2.0,1.0,,0,0,4.0,8.0
Nice vs Paris FC,Nice,25008,Jonathan Clauss,M,90,7.2,,0.0,1.0,1.0,43,33.0,76.7,4.0,3.0,1.0,,0,0,6.0,8.0
Nice vs Paris FC,Nice,8680,Charles Vanhoutte,M,90,6.3,,0.0,,,44,36.0,81.8,,,1.0,,0,0,2.0,3.0
Nice vs Paris FC,Nice,128987,Salis Abdul Samed,M,45,6.2,,0.0,,,17,16.0,94.1,,2.0,2.0,1.0,1,0,1.0,4.0
Nice vs Paris FC,Nice,49583,Ali Abdi,M,45,6.6,,0.0,,,12,8.0,66.7,,,,1.0,0,0,1.0,4.0
Nice vs Paris FC,Nice,107,Sofiane Diop,F,90,7.9,1.0,0.0,2.0,1.0,31,21.0,67.7,1.0,1.0,1.0,4.0,0,0,6.0,11.0
Nice vs Paris FC,Nice,274312,Mohamed-Ali Cho,F,68,6.9,,1.0,,,19,16.0,84.2,,,1.0,1.0,0,0,1.0,7.0
Nice vs Paris FC,Nice,69971,Terem Moffi,F,75,6.3,,0.0,1.0,1.0,8,4.0,50.0,,,,1.0,0,0,2.0,3.0
Nice vs Paris FC,Nice,162465,Melvin Bard,D,45,6.5,,0.0,,,22,16.0,72.7,1.0,,,,0,0,1.0,2.0
Nice vs Paris FC,Nice,4399,Hicham Boudaoui,M,33,6.5,,0.0,1.0,,12,11.0,91.7,,1.0,1.0,1.0,0,0,1.0,4.0
Nice vs Paris FC,Nice,105154,Isak Jansson,F,22,6.3,,0.0,1.0,1.0,2,1.0,50.0,1.0,,,,0,0,1.0,1.0
Nice vs Paris FC,Nice,30531,Jérémie Boga,F,15,6.7,,0.0,,,4,3.0,75.0,,,,1.0,0,0,1.0,1.0
Nice vs Paris FC,Nice,1914,Morgan Sanson,M,12,6.3,,0.0,,,3,3.0,100.0,1.0,,1.0,,0,0,1.0,6.0
Nice vs Paris FC,Paris FC,194981,Obed Nkambadio,G,90,6.6,,0.0,,,53,37.0,69.8,,,,,0,0,,
Nice vs Paris FC,Paris FC,2202,Hamari Traoré,D,89,7.3,,0.0,,,43,39.0,90.7,3.0,,,1.0,0,0,7.0,8.0
Nice vs Paris FC,Paris FC,174881,Moustapha Mbow,D,90,6.2,,0.0,1.0,,48,45.0,93.8,,1.0,1.0,,1,0,1.0,3.0
Nice vs Paris FC,Paris FC,266013,Otávio,D,90,7.3,,0.0,,,66,61.0,92.4,4.0,3.0,,1.0,0,0,6.0,7.0
Nice vs Paris FC,Paris FC,8474,Thibault De Smet,D,90,6.5,,0.0,,,61,49.0,80.3,,,1.0,,0,0,1.0,3.0
Nice vs Paris FC,Paris FC,1910,Maxime López,M,90,6.9,,0.0,,,65,61.0,93.8,2.0,,3.0,,0,0,2.0,5.0
Nice vs Paris FC,Paris FC,22170,Pierre Lees Melou,M,90,6.7,,0.0,,,46,41.0,89.1,3.0,1.0,5.0,1.0,0,0,5.0,12.0
Nice vs Paris FC,Paris FC,84218,Adama Camara,M,78,6.7,,0.0,,,29,25.0,86.2,2.0,2.0,,1.0,0,0,4.0,7.0
Nice vs Paris FC,Paris FC,83831,Ilan Kebbal,F,68,7,,0.0,,,44,35.0,79.5,1.0,,,3.0,0,0,4.0,8.0
Nice vs Paris FC,Paris FC,120,Willem Geubbels,F,78,6.3,,0.0,3.0,1.0,21,16.0,76.2,,,2.0,1.0,0,0,4.0,10.0
Nice vs Paris FC,Paris FC,2781,Moses Simon,F,89,6.2,,0.0,1.0,1.0,18,16.0,88.9,,,1.0,3.0,0,0,3.0,14.0
Nice vs Paris FC,Paris FC,22229,Jonathan Ikoné,F,22,6.7,,0.0,,,8,7.0,87.5,1.0,,,,0,0,2.0,3.0
Nice vs Paris FC,Paris FC,22842,Jean-Philippe Krasso,F,12,7.3,1.0,0.0,1.0,1.0,4,3.0,75.0,,,,1.0,0,0,3.0,3.0
Nice vs Paris FC,Paris FC,19430,Nouha Dicko,F,12,6.3,,0.0,,,2,1.0,50.0,,,1.0,,0,0,,4.0
Nice vs Paris FC,Paris FC,389322,Nhoa Sangui,D,9,6.6,,0.0,,,2,,,,,,,0,0,1.0,1.0
Nice vs Paris FC,Paris FC,22003,Mathieu Cafaro,M,8,6.6,,0.0,,,2,1.0,50.0,,,,1.0,0,0,1.0,1.0
Angers vs Stade Brestois 29,Angers,22220,Hervé Koffi,G,90,6.9,,0.0,,,16,15.0,93.8,,,,,0,0,,
Angers vs Stade Brestois 29,Angers,20850,Carlens Arcus,D,79,6.6,,0.0,1.0,1.0,59,55.0,93.2,1.0,1.0,,,0,0,2.0,4.0
Angers vs Stade Brestois 29,Angers,271540,Ousmane Camara,D,45,6.3,,0.0,,,36,29.0,80.6,,1.0,,,0,0,3.0,6.0
Angers vs Stade Brestois 29,Angers,21381,Jordan Lefort,D,90,6.2,,0.0,1.0,,56,48.0,85.7,1.0,1.0,,,0,0,3.0,7.0
Angers vs Stade Brestois 29,Angers,343609,Jacques Ekomie,D,66,6.2,,0.0,,,24,21.0,87.5,,3.0,4.0,1.0,1,0,3.0,7.0
Angers vs Stade Brestois 29,Angers,405074,Justin-Noel Kalumba,M,90,7,,0.0,,,39,31.0,79.5,,,2.0,2.0,0,0,4.0,13.0
Angers vs Stade Brestois 29,Angers,174708,Yassin Belkhdim,M,79,6.6,,0.0,,,40,38.0,95.0,2.0,1.0,1.0,2.0,0,0,5.0,8.0
Angers vs Stade Brestois 29,Angers,20554,Haris Belkebla,M,90,7.5,,0.0,,,48,46.0,95.8,1.0,3.0,1.0,5.0,0,0,10.0,13.0
Angers vs Stade Brestois 29,Angers,20692,Himad Abdelli,M,70,6.5,,0.0,,,36,26.0,72.2,,2.0,1.0,,0,0,2.0,6.0
Angers vs Stade Brestois 29,Angers,421875,Sidiki Cherif,F,70,5.9,,0.0,2.0,,13,4.0,30.8,,,,,0,0,1.0,4.0
Angers vs Stade Brestois 29,Angers,457541,Prosper Peter,F,90,6.2,,0.0,1.0,1.0,17,14.0,82.4,,,2.0,,0,0,2.0,6.0
Angers vs Stade Brestois 29,Angers,385569,Emmanuel Biumla,M,45,6.3,,0.0,,,27,23.0,85.2,,,,,0,0,1.0,3.0
Angers vs Stade Brestois 29,Angers,41146,Florent Hanin,D,24,6.9,,0.0,,,9,8.0,88.9,2.0,,,,0,0,3.0,6.0
Angers vs Stade Brestois 29,Angers,289555,Louis Mouton,M,20,6.9,,0.0,,,10,8.0,80.0,,,1.0,,0,0,,1.0
Angers vs Stade Brestois 29,Angers,403277,Lanroy Machine,F,20,6.5,,0.0,2.0,,2,1.0,50.0,,,1.0,1.0,0,0,2.0,5.0
Angers vs Stade Brestois 29,Angers,425207,Marius Courcoul,D,11,6.9,,0.0,,,10,8.0,80.0,1.0,,,1.0,0,0,3.0,4.0
Angers vs Stade Brestois 29,Angers,456831,Marius Louer,D,11,6.9,,0.0,,,10,9.0,90.0,,,,,0,0,,
Angers vs Stade Brestois 29,Stade Brestois 29,40384,Radosław Majecki,G,90,7.2,,0.0,,,46,21.0,45.7,,,,,0,0,,
Angers vs Stade Brestois 29,Stade Brestois 29,22247,Kenny Lala,D,90,7.5,,0.0,,,49,34.0,69.4,2.0,,,1.0,0,0,5.0,9.0
Angers vs Stade Brestois 29,Stade Brestois 29,20546,Brendan Chardonnet,D,90,7.3,,0.0,,,33,30.0,90.9,1.0,,,1.0,0,0,3.0,4.0
Angers vs Stade Brestois 29,Stade Brestois 29,365742,Michel Diaz,D,90,7.7,,0.0,,,32,26.0,81.2,1.0,3.0,,,0,0,3.0,4.0
Angers vs Stade Brestois 29,Stade Brestois 29,274267,Bradley Locko,D,90,7.2,,0.0,,,35,26.0,74.3,4.0,,,2.0,0,0,7.0,9.0
Angers vs Stade Brestois 29,Stade Brestois 29,128287,Joris Chotard,M,90,6.3,,0.0,,,27,22.0,81.5,2.0,2.0,3.0,,0,0,2.0,7.0
Angers vs Stade Brestois 29,Stade Brestois 29,20558,Hugo Magnetti,M,90,6.7,,0.0,,,35,27.0,77.1,1.0,2.0,1.0,1.0,1,0,2.0,4.0
Angers vs Stade Brestois 29,Stade Brestois 29,2214,Romain Del Castillo,M,89,7.5,1.0,1.0,1.0,1.0,34,24.0,70.6,3.0,,3.0,1.0,0,0,4.0,12.0
Angers vs Stade Brestois 29,Stade Brestois 29,326068,Kamory Doumbia,M,75,7.2,,0.0,2.0,1.0,24,21.0,87.5,3.0,,1.0,1.0,0,0,5.0,8.0
Angers vs Stade Brestois 29,Stade Brestois 29,326073,Remy Labeau Lascary,M,63,7.3,1.0,0.0,2.0,1.0,13,11.0,84.6,,1.0,1.0,3.0,0,0,3.0,8.0
Angers vs Stade Brestois 29,Stade Brestois 29,22264,Ludovic Ajorque,F,90,6.9,,0.0,1.0,,32,19.0,59.4,1.0,,2.0,,0,0,12.0,19.0
Angers vs Stade Brestois 29,Stade Brestois 29,375990,Pathé Mboup,F,27,6.5,,0.0,,,4,3.0,75.0,,,1.0,,0,0,2.0,5.0
Angers vs Stade Brestois 29,Stade Brestois 29,90594,Junior Dina Ebimbe,M,15,6.7,,0.0,,,1,1.0,100.0,,,,,0,0,1.0,2.0
Angers vs Stade Brestois 29,Stade Brestois 29,422595,Luc Zogbé,D,8,6.7,,0.0,,,1,1.0,100.0,,,1.0,,0,0,,2.0
Lille vs Lyon,Lille,2096,Arnaud Bodart,G,90,7.2,,0.0,,,31,24.0,77.4,,,,,0,0,,
Lille vs Lyon,Lille,379329,Tiago Santos,D,89,6.6,,0.0,,,24,20.0,83.3,1.0,,2.0,6.0,0,0,7.0,12.0
Lille vs Lyon,Lille,312964,Nathan Ngoy,D,90,6.2,,0.0,,,54,45.0,83.3,1.0,,3.0,,0,0,2.0,7.0
Lille vs Lyon,Lille,1567,Aïssa Mandi,D,90,6.9,,0.0,,,68,64.0,94.1,,,1.0,1.0,1,0,2.0,3.0
Lille vs Lyon,Lille,37151,Calvin Verdonk,D,90,6.9,,0.0,,,51,42.0,82.4,1.0,2.0,1.0,1.0,0,0,4.0,6.0
Lille vs Lyon,Lille,375598,Ngal'ayel Mukau,M,74,7.3,,0.0,1.0,1.0,21,20.0,95.2,1.0,1.0,,2.0,0,0,3.0,9.0
Lille vs Lyon,Lille,438688,Ayyoub Bouaddi,M,79,6.3,,0.0,,,21,16.0,76.2,1.0,,2.0,,1,0,4.0,9.0
Lille vs Lyon,Lille,135749,Félix Correia,M,74,6.6,,0.0,1.0,,22,19.0,86.4,,1.0,3.0,3.0,0,0,4.0,9.0
Lille vs Lyon,Lille,67889,Hakon Arnar Haraldsson,M,90,6.3,,0.0,1.0,,49,42.0,85.7,1.0,1.0,2.0,2.0,0,0,5.0,9.0
Lille vs Lyon,Lille,340077,Matías Fernández,M,90,8.2,,0.0,1.0,1.0,27,24.0,88.9,1.0,,1.0,3.0,1,0,8.0,11.0
Lille vs Lyon,Lille,2295,Olivier Giroud,F,90,6.6,,0.0,,,20,13.0,65.0,,1.0,3.0,3.0,0,0,7.0,13.0
Lille vs Lyon,Lille,409,Nabil Bentaleb,M,16,7.2,,0.0,1.0,,24,21.0,87.5,,,,2.0,0,0,2.0,3.0
Lille vs Lyon,Lille,99576,Osame Sahraoui,F,16,6.5,,0.0,1.0,1.0,12,10.0,83.3,,,1.0,,0,0,,3.0
Lille vs Lyon,Lille,306979,Hamza Igamane,F,11,6.3,,0.0,1.0,,4,2.0,50.0,,,1.0,,1,0,2.0,4.0
Lille vs Lyon,Lyon,61142,Dominik Greif,G,90,8.7,,0.0,,,45,35.0,77.8,,,,1.0,0,0,2.0,2.0
Lille vs Lyon,Lyon,1456,Ainsley Maitland-Niles,D,90,7,,0.0,,,24,21.0,87.5,2.0,4.0,1.0,,0,0,2.0,6.0
Lille vs Lyon,Lyon,68,Clinton Mata,D,90,7.5,,0.0,,,39,33.0,84.6,,,,2.0,0,0,3.0,6.0
Lille vs Lyon,Lyon,25916,Moussa Niakhaté,D,90,7.5,,0.0,,,59,45.0,76.3,,1.0,2.0,,0,0,3.0,7.0
Lille vs Lyon,Lyon,529,Nicolás Tagliafico,D,90,7.6,,1.0,,,32,25.0,78.1,3.0,,1.0,5.0,1,0,11.0,16.0
Lille vs Lyon,Lyon,162590,Tyler Morton,M,90,7.6,1.0,0.0,1.0,1.0,30,24.0,80.0,2.0,,2.0,,0,0,3.0,7.0
Lille vs Lyon,Lyon,80752,Tanner Tessmann,M,90,6.3,,0.0,,,34,30.0,88.2,,,4.0,2.0,0,0,3.0,9.0
Lille vs Lyon,Lyon,519,Corentin Tolisso,M,90,7.2,,0.0,,,39,30.0,76.9,,1.0,2.0,2.0,0,0,7.0,10.0
Lille vs Lyon,Lyon,199871,Adam Karabec,F,75,6.9,,0.0,,,13,11.0,84.6,,1.0,1.0,1.0,0,0,3.0,7.0
Lille vs Lyon,Lyon,519664,Khalis Merah,F,75,6,,0.0,,,26,24.0,92.3,1.0,,2.0,,0,0,2.0,7.0
Lille vs Lyon,Lyon,361348,Malick Fofana,F,89,6.7,,0.0,1.0,1.0,22,18.0,81.8,2.0,1.0,5.0,4.0,1,0,7.0,13.0
Lille vs Lyon,Lyon,66387,Pavel Šulc,M,15,6.5,,0.0,1.0,,6,4.0,66.7,1.0,,3.0,,1,0,2.0,6.0
Lille vs Lyon,Lyon,345388,Afonso Moreira,F,15,6.5,,0.0,,,0,,,,,1.0,,1,0,,2.0
Metz vs Le Havre,Metz,158532,Jonathan Fischer,G,90,7.9,,0.0,,,25,19.0,76.0,,,,,0,0,2.0,2.0
Metz vs Le Havre,Metz,96331,Koffi Kouao,D,90,7.5,,0.0,,,61,58.0,95.1,1.0,,1.0,3.0,0,0,6.0,11.0
Metz vs Le Havre,Metz,363792,Terry Yegbe,D,90,7.3,,0.0,,,56,52.0,92.9,,1.0,,1.0,0,0,1.0,1.0
Metz vs Le Havre,Metz,3240,Jean-Philippe Gbamin,D,90,7.6,,0.0,,,58,54.0,93.1,6.0,1.0,2.0,,0,0,8.0,11.0
Metz vs Le Havre,Metz,336180,Morgan Bokele Mputu,M,81,7.5,,0.0,,,30,24.0,80.0,1.0,,,4.0,0,0,6.0,9.0
Metz vs Le Havre,Metz,157912,Boubacar Traoré,M,90,6.5,,0.0,3.0,,42,38.0,90.5,3.0,,5.0,1.0,1,0,4.0,11.0
