fixture,team,player_id,name,position,minutes,rating,goals,assists,shots_total,shots_on,passes_total,accurate_passes,tackles,interceptions,fouls_committed,fouls_drawn,yellow_cards,red_cards,duels_won,duels_total,pass_accuracy_%,shots_on_target_ratio,goal_conversion_rate,duel_win_ratio,tackle_success_rate,goal_involvement,cards_total,cards_per_90,fouls_per_90,cards_per_foul,duel_foul_ratio,avg_rating_last_4,avg_goals_last_4,avg_assists_last_4,goal_involvement_last_4,form_index,performance_variance,aggression_index_norm,form_index_team,control_index,opponent,aggression_index_norm_opp,cards_per_90_team,fouls_per_90_team,form_index_team_opp,control_index_opp,cards_per_90_team_opp,fouls_per_90_team_opp,agg_diff,form_diff,control_diff,is_defensive,expected_foul_pressure,expected_card_risk
tottenham vs aston villa,aston villa,19298,Matty Cash,D,90,7.2,0.0,0,1.0,0.0,31.0,8.7,2.0,0.0,0.0,2.0,0,0,5.0,6.0,28.0,0.0,0.0,0.8333333333333334,0.3333333333333333,0.0,0,0.0,0.0,0.0,0.0,7.15,0.25,0.0,0.25,4.39,0.30999999999999844,0.16762104727365273,-0.18,0.36737256492839354,tottenham,0.4652672163077991,2,11.0,-0.07499999999999996,0.42233482721671856,0,0,-0.29764616903414637,-0.10500000000000004,-0.054962262288325014,0,0.0,0.0
arsenal vs nottingham forest,nottingham forest,19305,Ryan Yates,M,17,6.5,0.0,0,0.0,0.0,8.0,0.6000000000000001,0.0,1.0,2.0,0.0,0,0,0.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0,0.0,10.588235294117647,0.0,1.0,6.5,0.0,0.0,0.0,3.9,0.0,0.4339554788362643,-0.3,0.3677583853824589,arsenal,0.261579818031431,1,8.0,1.3,0.5097272330508547,0,0,0.1723756608048333,-1.6,-0.14196884766839574,0,0.0,0.0
crystal palace vs nottingham forest,nottingham forest,19305,Ryan Yates,M,8,6.9,0.0,0,0.0,0.0,9.0,0.6000000000000001,0.0,0.0,0.0,0.0,0,0,2.0,2.0,7.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,6.7,0.0,0.0,0.0,4.02,0.08000000000000014,0.5026881720430109,-0.16666666666666669,0.48320031466893165,crystal palace,0.5005820543454953,3,11.0,0.24,0.3118297526629355,0,0,0.0021061176975155638,-0.4066666666666667,0.17137056200599615,0,0.0,0.0
newcastle vs nottingham forest,nottingham forest,19305,Ryan Yates,M,64,6.5,0.0,0,1.0,1.0,24.0,5.3,0.0,0.0,2.0,0.0,1,0,2.0,6.0,22.0,1.0,0.0,0.3333333333333333,0.0,0.0,1,1.40625,2.8125,0.5,0.3333333333333333,6.633333333333333,0.0,0.0,0.0,3.9799999999999995,0.053333333333333455,0.7684036393713813,-0.42499999999999993,0.3493699750898704,newcastle,0.6898263027295286,0,16.0,0.18,0.5124011852022323,0,0,0.07857733664185274,-0.605,-0.16303121011236194,0,0.0,0.0
nottingham forest vs brentford,nottingham forest,19305,Ryan Yates,M,12,7.0,0.0,0,0.0,0.0,5.0,0.2,0.0,1.0,0.0,1.0,0,0,4.0,5.0,5.0,0.0,0.0,0.8,0.0,0.0,0,0.0,0.0,0.0,0.0,6.725,0.0,0.0,0.0,4.034999999999999,0.06916666666666664,0.2031982354563,-0.09999999999999998,0.4181113253290693,brentford,0.6994911353256374,2,15.0,0.039999999999999925,0.34514059239190126,0,0,-0.49629289986933744,-0.1399999999999999,0.07297073293716805,0,0.0,0.0
arsenal vs leeds,leeds,19321,Joe Rodon,D,90,5.9,0.0,0,0.0,0.0,33.0,8.9,1.0,2.0,2.0,1.0,0,0,5.0,9.0,27.0,0.0,0.0,0.5555555555555556,0.1111111111111111,0.0,0,0.0,2.0,0.0,0.2222222222222222,5.9,0.0,0.0,0.0,3.54,0.0,0.4680745855360161,-0.6,0.24809185218103796,arsenal,0.22847164782648655,0,8.0,2.5,0.5916046982586765,0,0,0.23960293770952956,-3.1,-0.3435128460776385,0,0.0,0.0
burnley vs leeds,leeds,19321,Joe Rodon,D,90,7.0,0.0,0,1.0,1.0,103.0,95.8,1.0,1.0,1.0,0.0,0,0,7.0,8.0,93.0,1.0,0.0,0.875,0.125,0.0,0,0.0,1.0,0.0,0.125,6.45,0.0,0.0,0.0,3.87,0.6049999999999996,0.20198511166253103,-0.44999999999999996,0.6018298576662771,burnley,0.4076682942447771,2,10.0,0.30000000000000004,0.2399758080978048,0,0,-0.20568318258224605,-0.75,0.3618540495684722,0,0.0,0.0
fulham vs leeds,leeds,19321,Joe Rodon,D,90,6.9,0.0,0,0.0,0.0,54.0,27.0,0.0,0.0,2.0,1.0,0,0,6.0,12.0,50.0,0.0,0.0,0.5,0.0,0.0,0,0.0,2.0,0.0,0.16666666666666666,6.6000000000000005,0.0,0.0,0.0,3.96,0.36999999999999983,0.6983043837882548,-0.5,0.3615253310137803,fulham,0.9500275709953131,1,20.0,-0.3,0.47413500495163113,0,0,-0.25172318720705833,-0.2,-0.11260967393785082,0,0.0,0.0
leeds vs bournemouth,leeds,19321,Joe Rodon,D,90,7.9,1.0,0,3.0,2.0,22.0,4.0,2.0,1.0,0.0,0.0,0,0,6.0,7.0,18.0,0.6666666666666666,0.5,0.8571428571428571,0.2857142857142857,1.0,0,0.0,0.0,0.0,0.0,6.925000000000001,0.25,0.0,0.25,4.255,0.6691666666666664,0.5216432313206507,-0.275,0.3952356925973021,bournemouth,0.5807830162668873,2,13.0,0.30000000000000004,0.4698555086177362,0,0,-0.05913978494623662,-0.5750000000000001,-0.07461981602043405,0,0.0,0.0
leeds vs everton,leeds,19321,Joe Rodon,D,90,7.0,0.0,0,0.0,0.0,54.0,25.4,0.0,2.0,0.0,1.0,0,0,4.0,7.0,47.0,0.0,0.0,0.5714285714285714,0.0,0.0,0,0.0,0.0,0.0,0.0,7.200000000000001,0.25,0.0,0.25,4.42,0.2199999999999995,0.11031844499586434,-0.12,0.4988823164183112,everton,0.29670986122599025,2,8.0,-0.33999999999999997,0.3670958380735963,0,0,-0.1863914162301259,0.21999999999999997,0.1317864783447149,0,0.0,0.0
leeds vs newcastle,leeds,19321,Joe Rodon,D,90,7.2,0.0,0,0.0,0.0,49.0,21.6,1.0,2.0,0.0,3.0,0,0,4.0,6.0,44.0,0.0,0.0,0.6666666666666666,0.16666666666666666,0.0,0,0.0,0.0,0.0,0.0,7.250000000000001,0.25,0.0,0.25,4.45,0.20333333333333267,0.37354918754502525,-0.06,0.40410204851930326,newcastle,0.6694926936862422,1,15.0,-0.175,0.5173992104261447,0,0,-0.29594350614121695,0.11499999999999999,-0.11329716190684141,0,0.0,0.0
leeds vs tottenham,leeds,19321,Joe Rodon,D,90,6.9,0.0,0,2.0,0.0,74.0,51.1,0.0,1.0,0.0,0.0,0,0,5.0,5.0,69.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,7.25,0.25,0.0,0.25,4.449999999999999,0.20333333333333267,0.40942928039702237,-0.019999999999999962,0.45279128197264407,tottenham,0.5611780692425855,3,12.0,0.0,0.3094357674970548,0,0,-0.15174878884556314,-0.019999999999999962,0.14335551447558925,0,0.0,0.0
wolves vs leeds,leeds,19321,Joe Rodon,D,90,6.9,0.0,0,0.0,0.0,52.0,26.5,1.0,0.0,0.0,0.0,0,0,6.0,12.0,51.0,0.0,0.0,0.5,0.08333333333333333,0.0,0,0.0,0.0,0.0,0.0,7.000000000000001,0.0,0.0,0.0,4.2,0.02000000000000035,0.3169285911221395,0.33999999999999997,0.35235570554469187,wolves,0.4311481096080473,1,11.0,0.10000000000000003,0.46427114635934613,0,0,-0.11421951848590778,0.23999999999999994,-0.11191544081465427,0,0.0,0.0
arsenal vs leeds,leeds,19329,Daniel James,F,66,6.9,0.0,0,0.0,0.0,11.0,0.7000000000000001,0.0,0.0,0.0,1.0,0,0,2.0,2.0,6.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,6.9,0.0,0.0,0.0,4.14,0.0,0.4680745855360161,-0.6,0.24809185218103796,arsenal,0.22847164782648655,0,8.0,2.5,0.5916046982586765,0,0,0.23960293770952956,-3.1,-0.3435128460776385,0,0.0,0.0
burnley vs leeds,leeds,19329,Daniel James,M,24,7.2,0.0,0,0.0,0.0,7.0,0.30000000000000004,1.0,0.0,0.0,0.0,0,0,2.0,4.0,5.0,0.0,0.0,0.5,0.25,0.0,0,0.0,0.0,0.0,0.0,7.050000000000001,0.0,0.0,0.0,4.23,0.04499999999999981,0.20198511166253103,-0.44999999999999996,0.6018298576662771,burnley,0.4076682942447771,2,10.0,0.30000000000000004,0.2399758080978048,0,0,-0.20568318258224605,-0.75,0.3618540495684722,0,0.0,0.0
fulham vs leeds,leeds,19329,Daniel James,M,12,6.3,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,1.0,3.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0,0.0,0.0,0.0,0.0,6.8,0.0,0.0,0.0,4.08,0.21000000000000046,0.6983043837882548,-0.5,0.3615253310137803,fulham,0.9500275709953131,1,20.0,-0.3,0.47413500495163113,0,0,-0.25172318720705833,-0.2,-0.11260967393785082,0,0.0,0.0
leeds vs everton,leeds,19329,Daniel James,F,78,6.5,0.0,0,0.0,0.0,16.0,1.4,0.0,0.0,0.0,0.0,0,0,1.0,4.0,9.0,0.0,0.0,0.25,0.0,0.0,0,0.0,0.0,0.0,0.0,6.725,0.0,0.0,0.0,4.034999999999999,0.16250000000000042,0.11031844499586434,-0.12,0.4988823164183112,everton,0.29670986122599025,2,8.0,-0.33999999999999997,0.3670958380735963,0,0,-0.1863914162301259,0.21999999999999997,0.1317864783447149,0,0.0,0.0
leeds vs newcastle,leeds,19329,Daniel James,F,60,7.2,0.0,0,1.0,0.0,10.0,0.6000000000000001,1.0,0.0,0.0,2.0,0,0,3.0,3.0,6.0,0.0,0.0,1.0,0.3333333333333333,0.0,0,0.0,0.0,0.0,0.0,6.800000000000001,0.0,0.0,0.0,4.08,0.22000000000000033,0.37354918754502525,-0.06,0.40410204851930326,newcastle,0.6694926936862422,1,15.0,-0.175,0.5173992104261447,0,0,-0.29594350614121695,0.11499999999999999,-0.11329716190684141,0,0.0,0.0
brentford vs aston villa,brentford,19346,Rico Henry,D,12,6.6,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,6.6,0.0,0.0,0.0,3.9599999999999995,0.0,0.429661312089156,0.2,0.15543979962622237,aston villa,0.35424012885812545,2,9.0,-0.09999999999999998,0.635049550112341,0,0,0.07542118323103053,0.3,-0.47960975048611865,0,0.0,0.0
brentford vs chelsea,brentford,19346,Rico Henry,D,18,6.5,0.0,0,1.0,0.0,3.0,0.1,1.0,0.0,0.0,1.0,0,0,4.0,4.0,2.0,0.0,0.0,1.0,0.25,0.0,0,0.0,0.0,0.0,0.0,6.55,0.0,0.0,0.0,3.9299999999999997,0.0049999999999999645,0.6179019671305788,0.15000000000000002,0.2868568944881532,chelsea,0.3507769112607822,2,9.0,0.4,0.5809542432399969,0,0,0.26712505586979657,-0.25,-0.2940973487518437,0,0.0,0.0
brentford vs manchester united,brentford,19346,Rico Henry,D,15,6.9,0.0,0,0.0,0.0,3.0,0.1,1.0,0.0,0.0,0.0,0,0,2.0,2.0,3.0,0.0,0.0,1.0,0.5,0.0,0,0.0,0.0,0.0,0.0,6.666666666666667,0.0,0.0,0.0,4.0,0.04333333333333339,0.6429556106975463,0.07500000000000007,0.3224426097462747,manchester united,0.4117038875103391,2,10.0,-0.09999999999999998,0.37679678959783675,0,0,0.23125172318720716,0.17500000000000004,-0.054354179851562046,0,0.0,0.0
fulham vs brentford,brentford,19346,Rico Henry,D,24,6.5,0.0,0,0.0,0.0,8.0,0.5,0.0,1.0,1.0,0.0,0,0,0.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0,0.0,3.75,0.0,0.25,6.625,0.0,0.0,0.0,3.9749999999999996,0.035833333333333384,0.553234996783384,0.09999999999999998,0.450204253243665,fulham,0.5354425144747726,4,11.0,-0.19999999999999996,0.4029189276554253,0,0,0.0177924823086113,0.29999999999999993,0.04728532558823967,0,0.0,0.0
nottingham forest vs brentford,brentford,19346,Rico Henry,D,88,5.6,0.0,0,0.0,0.0,27.0,4.0,1.0,1.0,0.0,0.0,0,0,4.0,6.0,15.0,0.0,0.0,0.6666666666666666,0.16666666666666666,0.0,0,0.0,0.0,0.0,0.0,6.375,0.0,0.0,0.0,3.8249999999999997,0.3025000000000004,0.6994911353256374,0.039999999999999925,0.34514059239190126,nottingham forest,0.2031982354563,1,7.0,-0.09999999999999998,0.4181113253290693,0,0,0.49629289986933744,0.1399999999999999,-0.07297073293716805,0,0.0,0.0
sunderland vs brentford,brentford,19346,Rico Henry,D,18,5.6,0.0,0,0.0,0.0,9.0,0.4,1.0,0.0,1.0,1.0,1,0,3.0,4.0,4.0,0.0,0.0,0.75,0.25,0.0,1,5.0,5.0,1.0,0.25,6.1499999999999995,0.0,0.0,0.0,3.6899999999999995,0.4300000000000003,0.5350575809632883,0.0,0.34108042030439756,sunderland,0.4984639016897083,3,11.0,-0.38,0.3868162935166771,0,0,0.03659367927357998,0.38,-0.045735873212279565,0,0.0,0.0
aston villa vs burnley,aston villa,19354,Ezri Konsa,D,90,7.2,0.0,0,1.0,1.0,78.0,58.5,0.0,1.0,0.0,2.0,0,0,6.0,7.0,75.0,1.0,0.0,0.8571428571428571,0.0,0.0,0,0.0,0.0,0.0,0.0,7.2,0.0,0.0,0.0,4.32,0.0,0.3883592355578774,0.10000000000000009,0.5203382192457096,burnley,0.6590674110835403,1,15.0,0.2,0.3977282777790939,0,0,-0.2707081755256629,-0.09999999999999992,0.12260994146661564,0,0.0,0.0
aston villa vs crystal palace,aston villa,19354,Ezri Konsa,D,90,6.3,0.0,0,0.0,0.0,85.0,70.5,0.0,0.0,1.0,1.0,0,0,3.0,4.0,83.0,0.0,0.0,0.75,0.0,0.0,0,0.0,1.0,0.0,0.25,6.75,0.0,0.0,0.0,4.05,0.4050000000000003,0.2391013477351238,-0.25,0.6185686965148319,crystal palace,0.6707563643047515,3,14.0,0.6000000000000001,0.31190348254138506,0,0,-0.4316550165696277,-0.8500000000000001,0.30666521397344687,0,0.0,0.0
aston villa vs fulham,aston villa,19354,Ezri Konsa,D,90,7.5,0.0,0,0.0,0.0,64.0,40.3,0.0,0.0,0.0,1.0,0,0,2.0,3.0,63.0,0.0,0.0,0.6666666666666666,0.0,0.0,0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,4.2,0.3900000000000001,0.3795917870870432,0.2333333333333334,0.3421170410403648,fulham,0.6509925558312657,4,13.0,-0.7,0.45170517003546823,0,0,-0.2714007687442225,0.9333333333333333,-0.10958812899510345,0,0.0,0.0
aston villa vs newcastle,aston villa,19354,Ezri Konsa,D,66,6.3,0.0,0,0.0,0.0,33.0,9.9,0.0,0.0,1.0,1.0,0,1,2.0,4.0,30.0,0.0,0.0,0.5,0.0,0.0,1,1.3636363636363638,1.3636363636363638,1.0,0.25,6.825,0.0,0.0,0.0,4.095,0.38250000000000023,0.5850072866201899,0.025000000000000022,0.2891719174255908,newcastle,0.43444995864350705,1,11.0,-0.3,0.45456481854387615,0,0,0.1505573279766828,0.325,-0.16539290111828536,0,0.0,0.0
everton vs aston villa,aston villa,19354,Ezri Konsa,D,90,7.2,0.0,0,0.0,0.0,60.0,34.2,1.0,1.0,0.0,2.0,0,0,3.0,5.0,57.0,0.0,0.0,0.6,0.2,0.0,0,0.0,0.0,0.0,0.0,6.825,0.0,0.0,0.0,4.095,0.38250000000000023,0.735835401157982,-0.3,0.34798085313464894,everton,0.8463163180905119,3,17.0,-0.8999999999999999,0.4252667115980504,0,0,-0.11048091693252993,0.5999999999999999,-0.07728585846340147,0,0.0,0.0
sunderland vs aston villa,aston villa,19354,Ezri Konsa,D,90,7.0,0.0,0,0.0,0.0,74.0,52.5,1.0,0.0,1.0,0.0,0,0,1.0,4.0,71.0,0.0,0.0,0.25,0.25,0.0,0,0.0,1.0,0.0,0.25,7.0,0.0,0.0,0.0,4.2,0.26000000000000006,0.26547914451140253,-0.14,0.5137429032963456,sunderland,0.6737049290812734,3,14.0,-0.46,0.2506162085668786,0,0,-0.4082257845698709,0.32,0.26312669472946704,0,0.0,0.0
tottenham vs aston villa,aston villa,19354,Ezri Konsa,D,90,6.9,0.0,0,0.0,0.0,49.0,22.1,1.0,1.0,0.0,0.0,0,0,1.0,3.0,45.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0,0.0,0.0,0.0,0.0,6.85,0.0,0.0,0.0,4.109999999999999,0.15000000000000005,0.16762104727365273,-0.18,0.36737256492839354,tottenham,0.4652672163077991,2,11.0,-0.07499999999999996,0.42233482721671856,0,0,-0.29764616903414637,-0.10500000000000004,-0.054962262288325014,0,0.0,0.0
aston villa vs burnley,aston villa,19366,Ollie Watkins,F,67,5.9,0.0,0,1.0,0.0,15.0,1.4,0.0,0.0,1.0,1.0,0,0,4.0,9.0,9.0,0.0,0.0,0.4444444444444444,0.0,0.0,0,0.0,1.3432835820895521,0.0,0.1111111111111111,5.9,0.0,0.0,0.0,3.54,0.0,0.3883592355578774,0.10000000000000009,0.5203382192457096,burnley,0.6590674110835403,1,15.0,0.2,0.3977282777790939,0,0,-0.2707081755256629,-0.09999999999999992,0.12260994146661564,0,0.0,0.0
aston villa vs crystal palace,aston villa,19366,Ollie Watkins,F,90,6.6,0.0,0,3.0,1.0,11.0,1.1,1.0,0.0,0.0,2.0,0,0,3.0,7.0,10.0,0.3333333333333333,0.0,0.42857142857142855,0.14285714285714285,0.0,0,0.0,0.0,0.0,0.0,6.25,0.0,0.0,0.0,3.75,0.2449999999999995,0.2391013477351238,-0.25,0.6185686965148319,crystal palace,0.6707563643047515,3,14.0,0.6000000000000001,0.31190348254138506,0,0,-0.4316550165696277,-0.8500000000000001,0.30666521397344687,0,0.0,0.0
aston villa vs fulham,aston villa,19366,Ollie Watkins,F,90,7.3,1.0,0,1.0,1.0,16.0,1.4,1.0,1.0,0.0,0.0,0,0,3.0,7.0,9.0,1.0,1.0,0.42857142857142855,0.14285714285714285,1.0,0,0.0,0.0,0.0,0.0,6.6000000000000005,0.3333333333333333,0.0,0.3333333333333333,4.093333333333334,0.48999999999999977,0.3795917870870432,0.2333333333333334,0.3421170410403648,fulham,0.6509925558312657,4,13.0,-0.7,0.45170517003546823,0,0,-0.2714007687442225,0.9333333333333333,-0.10958812899510345,0,0.0,0.0
aston villa vs newcastle,aston villa,19366,Ollie Watkins,F,90,6.6,0.0,0,1.0,1.0,15.0,1.4,0.0,1.0,1.0,2.0,0,0,6.0,13.0,9.0,1.0,0.0,0.46153846153846156,0.0,0.0,0,0.0,1.0,0.0,0.07692307692307693,6.6,0.25,0.0,0.25,4.06,0.3266666666666665,0.5850072866201899,0.025000000000000022,0.2891719174255908,newcastle,0.43444995864350705,1,11.0,-0.3,0.45456481854387615,0,0,0.1505573279766828,0.325,-0.16539290111828536,0,0.0,0.0
brentford vs aston villa,aston villa,19366,Ollie Watkins,F,90,6.3,0.0,0,2.0,0.0,17.0,2.7,1.0,0.0,0.0,1.0,0,0,3.0,7.0,16.0,0.0,0.0,0.42857142857142855,0.14285714285714285,0.0,0,0.0,0.0,0.0,0.0,6.7,0.25,0.0,0.25,4.119999999999999,0.18000000000000013,0.35424012885812545,-0.09999999999999998,0.635049550112341,brentford,0.429661312089156,1,11.0,0.2,0.15543979962622237,0,0,-0.07542118323103053,-0.3,0.47960975048611865,0,0.0,0.0
everton vs aston villa,aston villa,19366,Ollie Watkins,F,83,6.2,0.0,0,0.0,0.0,9.0,0.7000000000000001,0.0,0.0,1.0,1.0,0,0,2.0,8.0,8.0,0.0,0.0,0.25,0.0,0.0,0,0.0,1.0843373493975905,0.0,0.125,6.6,0.25,0.0,0.25,4.06,0.2466666666666666,0.735835401157982,-0.3,0.34798085313464894,everton,0.8463163180905119,3,17.0,-0.8999999999999999,0.4252667115980504,0,0,-0.11048091693252993,0.5999999999999999,-0.07728585846340147,0,0.0,0.0
sunderland vs aston villa,aston villa,19366,Ollie Watkins,F,90,6.5,0.0,0,0.0,0.0,6.0,0.2,1.0,0.0,1.0,2.0,0,0,3.0,6.0,4.0,0.0,0.0,0.5,0.16666666666666666,0.0,0,0.0,1.0,0.0,0.16666666666666666,6.3999999999999995,0.0,0.0,0.0,3.8399999999999994,0.03333333333333318,0.26547914451140253,-0.14,0.5137429032963456,sunderland,0.6737049290812734,3,14.0,-0.46,0.2506162085668786,0,0,-0.4082257845698709,0.32,0.26312669472946704,0,0.0,0.0
tottenham vs aston villa,aston villa,19366,Ollie Watkins,F,29,6.3,0.0,0,0.0,0.0,13.0,1.3,0.0,0.0,0.0,0.0,0,0,3.0,9.0,10.0,0.0,0.0,0.3333333333333333,0.0,0.0,0,0.0,0.0,0.0,0.0,6.325,0.0,0.0,0.0,3.795,0.01583333333333316,0.16762104727365273,-0.18,0.36737256492839354,tottenham,0.4652672163077991,2,11.0,-0.07499999999999996,0.42233482721671856,0,0,-0.29764616903414637,-0.10500000000000004,-0.054962262288325014,0,0.0,0.0
arsenal vs west ham,west ham,19428,Jarrod Bowen,M,90,6.3,0.0,0,0.0,0.0,14.0,1.7,0.0,2.0,1.0,2.0,0,0,3.0,9.0,12.0,0.0,0.0,0.3333333333333333,0.0,0.0,0,0.0,1.0,0.0,0.1111111111111111,6.3,0.0,0.0,0.0,3.78,0.0,0.6387724252017912,-0.6,0.24915064227793773,arsenal,0.570168183071409,0,14.0,1.225,0.5965649810940544,0,0,0.06860424213038219,-1.8250000000000002,-0.3474143388161167,0,0.0,0.0
everton vs west ham,west ham,19428,Jarrod Bowen,M,90,7.5,1.0,0,1.0,1.0,21.0,3.8,0.0,2.0,1.0,1.0,0,0,1.0,6.0,18.0,1.0,1.0,0.16666666666666666,0.0,1.0,0,0.0,1.0,0.0,0.16666666666666666,6.9,0.5,0.0,0.5,4.34,0.7199999999999996,0.8263027295285359,-0.6499999999999999,0.3871101077689736,everton,0.2738058312655088,3,7.0,-0.2749999999999999,0.41720313343262144,0,0,0.5524968982630272,-0.375,-0.030093025663647854,0,0.0,0.0
nottingham forest vs west ham,west ham,19428,Jarrod Bowen,M,90,7.9,1.0,0,1.0,1.0,19.0,2.9,2.0,1.0,0.0,1.0,0,0,6.0,12.0,15.0,1.0,1.0,0.5,0.16666666666666666,1.0,0,0.0,0.0,0.0,0.0,7.233333333333333,0.6666666666666666,0.0,0.6666666666666666,4.6066666666666665,0.6933333333333334,0.11083540115798184,0.06666666666666665,0.41692226621545997,nottingham forest,0.5722911497105047,0,14.0,-0.36000000000000004,0.6081049658937707,0,0,-0.4614557485525228,0.4266666666666667,-0.19118269967831075,0,0.0,0.0
sunderland vs west ham,west ham,19428,Jarrod Bowen,F,90,6.6,0.0,0,1.0,1.0,29.0,6.4,2.0,0.0,0.0,2.0,0,0,7.0,10.0,22.0,1.0,0.0,0.7,0.2,0.0,0,0.0,0.0,0.0,0.0,7.075,0.5,0.0,0.5,4.445,0.5625000000000002,0.38042803970223327,-0.025000000000000022,0.5568427122615605,sunderland,0.22627395979429638,0,8.0,-0.020000000000000018,0.32264098657246987,0,0,0.1541540799079369,-0.0050000000000000044,0.2342017256890906,0,0.0,0.0
west ham vs chelsea,west ham,19428,Jarrod Bowen,F,90,6.9,0.0,0,1.0,1.0,26.0,6.2,0.0,0.0,0.0,2.0,0,0,4.0,9.0,24.0,1.0,0.0,0.4444444444444444,0.0,0.0,0,0.0,0.0,0.0,0.0,7.225,0.5,0.0,0.5,4.535,0.34249999999999997,0.17034279937505747,0.08000000000000002,0.4099608459976822,chelsea,0.376101341388859,1,10.0,0.4600000000000001,0.55037417349589,0,0,-0.2057585420138015,-0.38000000000000006,-0.14041332749820784,0,0.0,0.0
west ham vs crystal palace,west ham,19428,Jarrod Bowen,M,90,7.3,1.0,0,2.0,1.0,13.0,1.2,1.0,0.0,0.0,1.0,0,0,3.0,10.0,9.0,0.5,1.0,0.3,0.1,1.0,0,0.0,0.0,0.0,0.0,7.175,0.5,0.0,0.5,4.505,0.31583333333333335,0.7401002894954509,0.12,0.4980007159797736,crystal palace,0.1536781430934657,3,5.0,-0.06000000000000005,0.38130175045381054,0,0,0.5864221464019852,0.18000000000000005,0.11669896552596304,0,0.0,0.0
west ham vs tottenham,west ham,19428,Jarrod Bowen,M,90,6.2,0.0,0,3.0,2.0,18.0,2.7,1.0,1.0,1.0,3.0,0,0,5.0,14.0,15.0,0.6666666666666666,0.0,0.35714285714285715,0.07142857142857142,0.0,0,0.0,1.0,0.0,0.07142857142857142,6.75,0.25,0.0,0.25,4.1499999999999995,0.2166666666666673,0.26259075452623837,0.2,0.2573356891377496,tottenham,0.20399634321535848,1,7.0,0.32000000000000006,0.6204536541365178,0,0,0.05859441131087989,-0.12000000000000005,-0.36311796499876814,0,0.0,0.0
arsenal vs leeds,leeds,19461,Lukas Nmecha,F,33,6.7,0.0,0,0.0,0.0,8.0,0.4,0.0,0.0,1.0,1.0,0,0,2.0,3.0,5.0,0.0,0.0,0.6666666666666666,0.0,0.0,0,0.0,2.7272727272727275,0.0,0.3333333333333333,6.7,0.0,0.0,0.0,4.02,0.0,0.4680745855360161,-0.6,0.24809185218103796,arsenal,0.22847164782648655,0,8.0,2.5,0.5916046982586765,0,0,0.23960293770952956,-3.1,-0.3435128460776385,0,0.0,0.0
burnley vs leeds,leeds,19461,Lukas Nmecha,F,24,6.3,0.0,0,2.0,1.0,4.0,0.1,0.0,0.0,0.0,0.0,0,0,3.0,3.0,2.0,0.5,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,6.5,0.0,0.0,0.0,3.9,0.08000000000000014,0.20198511166253103,-0.44999999999999996,0.6018298576662771,burnley,0.4076682942447771,2,10.0,0.30000000000000004,0.2399758080978048,0,0,-0.20568318258224605,-0.75,0.3618540495684722,0,0.0,0.0
fulham vs leeds,leeds,19461,Lukas Nmecha,F,21,6.2,0.0,0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,0,0,2.0,7.0,1.0,0.0,0.0,0.2857142857142857,0.0,0.0,0,0.0,8.571428571428571,0.0,0.2857142857142857,6.3999999999999995,0.0,0.0,0.0,3.8399999999999994,0.07000000000000008,0.6983043837882548,-0.5,0.3615253310137803,fulham,0.9500275709953131,1,20.0,-0.3,0.47413500495163113,0,0,-0.25172318720705833,-0.2,-0.11260967393785082,0,0.0,0.0
leeds vs everton,leeds,19461,Lukas Nmecha,F,13,7.2,1.0,0,1.0,1.0,4.0,0.2,0.0,0.0,0.0,1.0,0,0,1.0,3.0,4.0,1.0,1.0,0.3333333333333333,0.0,1.0,0,0.0,0.0,0.0,0.0,6.6,0.25,0.0,0.25,4.06,0.20666666666666658,0.11031844499586434,-0.12,0.4988823164183112,everton,0.29670986122599025,2,8.0,-0.33999999999999997,0.3670958380735963,0,0,-0.1863914162301259,0.21999999999999997,0.1317864783447149,0,0.0,0.0
leeds vs newcastle,leeds,19461,Lukas Nmecha,F,70,6.2,0.0,0,0.0,0.0,18.0,2.3,0.0,1.0,1.0,2.0,0,0,3.0,9.0,13.0,0.0,0.0,0.3333333333333333,0.0,0.0,0,0.0,1.2857142857142856,0.0,0.1111111111111111,6.4750000000000005,0.25,0.0,0.25,3.9850000000000003,0.23583333333333337,0.37354918754502525,-0.06,0.40410204851930326,newcastle,0.6694926936862422,1,15.0,-0.175,0.5173992104261447,0,0,-0.29594350614121695,0.11499999999999999,-0.11329716190684141,0,0.0,0.0
