fixture,team,player_id,name,position,minutes,rating,goals,assists,shots_total,shots_on,passes_total,accurate_passes,tackles,interceptions,fouls_committed,fouls_drawn,yellow_cards,red_cards,duels_won,duels_total,pass_accuracy_%
Valencia vs Getafe,Getafe,47247,David Soria,G,90,6.2,,0.0,,,21.0,2.1,,,,,0,0,,,10.0
Valencia vs Getafe,Getafe,119742,Juan Iglesias,D,90,5.9,,0.0,,,18.0,2.3,2.0,,,1.0,0,0,4.0,8.0,13.0
Valencia vs Getafe,Getafe,47250,Djené,D,90,6.3,,0.0,,,34.0,10.5,2.0,1.0,1.0,1.0,0,0,5.0,10.0,31.0
Valencia vs Getafe,Getafe,46795,Domingos Duarte,D,90,6.5,,0.0,,,29.0,7.0,1.0,,,,0,0,1.0,1.0,24.0
Valencia vs Getafe,Getafe,18867,Diego Rico,D,90,5.9,,0.0,,,35.0,10.5,1.0,4.0,2.0,1.0,0,0,2.0,6.0,30.0
Valencia vs Getafe,Getafe,471478,Davinchi,D,58,6.5,,0.0,,,23.0,3.7,2.0,,1.0,,0,0,6.0,8.0,16.0
Valencia vs Getafe,Getafe,343205,Mario Martín,M,59,6.5,,0.0,,,23.0,4.6,1.0,1.0,,1.0,0,0,2.0,5.0,20.0
Valencia vs Getafe,Getafe,47085,Luis Milla,M,90,7,,0.0,1.0,,55.0,25.9,,,,4.0,0,0,4.0,6.0,47.0
Valencia vs Getafe,Getafe,47258,Mauro Arambarri,M,90,6.5,,0.0,3.0,,25.0,5.8,4.0,,,1.0,0,0,5.0,11.0,23.0
Valencia vs Getafe,Getafe,394573,Adrian Liso,F,90,6.2,,0.0,1.0,,10.0,1.0,1.0,,2.0,1.0,0,0,2.0,11.0,10.0
Valencia vs Getafe,Getafe,403554,Christantus Uche,F,90,6.3,,0.0,1.0,,12.0,0.8,,,,5.0,0,0,8.0,13.0,7.0
Valencia vs Getafe,Getafe,309364,Coba da Costa,F,32,7,,0.0,,,8.0,0.4,2.0,,1.0,,0,0,4.0,6.0,5.0
Valencia vs Getafe,Getafe,47472,Borja Mayoral,F,31,6.2,,0.0,1.0,1.0,3.0,0.1,,,,1.0,0,0,1.0,4.0,2.0
Alaves vs Atletico Madrid,Alaves,47353,Antonio Sivera,G,90,7.3,,0.0,,,34.0,6.1,,,,,0,0,1.0,1.0,18.0
Alaves vs Atletico Madrid,Alaves,18740,Jonny Otto,D,90,6.3,,0.0,,,51.0,22.9,,1.0,2.0,,0,0,1.0,4.0,45.0
Alaves vs Atletico Madrid,Alaves,6638,Facundo Garcés,D,90,6.9,,0.0,,,27.0,6.5,,,,2.0,0,0,4.0,5.0,24.0
Alaves vs Atletico Madrid,Alaves,6233,Nahuel Tenaglia,D,90,6.9,,0.0,,,35.0,9.1,1.0,1.0,1.0,4.0,0,0,6.0,11.0,26.0
Alaves vs Atletico Madrid,Alaves,70476,Moussa Diarra,D,58,6,,0.0,,,19.0,2.3,1.0,1.0,1.0,,1,0,2.0,8.0,12.0
Alaves vs Atletico Madrid,Alaves,187214,Carlos Vicente,M,90,7.3,1.0,0.0,1.0,1.0,36.0,11.5,2.0,,1.0,2.0,0,0,7.0,15.0,32.0
Alaves vs Atletico Madrid,Alaves,139001,Pablo Ibáñez,M,79,6.6,,0.0,,,35.0,10.8,1.0,1.0,,4.0,0,0,5.0,10.0,31.0
Alaves vs Atletico Madrid,Alaves,162686,Antonio Blanco,M,90,7.2,,0.0,1.0,1.0,44.0,15.8,5.0,,,1.0,0,0,10.0,12.0,36.0
Alaves vs Atletico Madrid,Alaves,143,Carles Aleñá,M,90,7.3,,0.0,,,34.0,9.9,3.0,1.0,1.0,2.0,0,0,5.0,7.0,29.0
Alaves vs Atletico Madrid,Alaves,104821,Jon Guridi,F,57,6.3,,0.0,,,29.0,7.8,,,,,0,0,1.0,6.0,27.0
Alaves vs Atletico Madrid,Alaves,47181,Toni Martínez,F,80,6.9,,0.0,2.0,,12.0,0.8,,,,1.0,0,0,10.0,16.0,7.0
Alaves vs Atletico Madrid,Alaves,128951,Victor Parada,D,33,6.7,,0.0,,,3.0,0.0,,,2.0,,1,0,2.0,5.0,1.0
Alaves vs Atletico Madrid,Alaves,47309,Ander Guevara,M,32,6.3,,0.0,,,7.0,0.3,,,,,0,0,3.0,10.0,5.0
Alaves vs Atletico Madrid,Alaves,6085,Carlos Benavídez,M,10,6.5,,0.0,,,5.0,0.2,,,1.0,,0,0,,2.0,4.0
Alaves vs Atletico Madrid,Alaves,760,Mariano Díaz,F,10,6.2,,0.0,,,5.0,0.2,,,1.0,,0,0,,3.0,4.0
Alaves vs Atletico Madrid,Alaves,1461,Denis Suárez,M,17,6.3,,0.0,,,1.0,,,,,,0,0,,1.0,
Alaves vs Atletico Madrid,Atletico Madrid,29,Jan Oblak,G,90,6.9,,0.0,,,27.0,6.2,,,,,0,0,,,23.0
Alaves vs Atletico Madrid,Atletico Madrid,753,Marcos Llorente,D,90,6.3,,0.0,2.0,1.0,65.0,36.4,,,2.0,,0,0,,2.0,56.0
Alaves vs Atletico Madrid,Atletico Madrid,47301,Robin Le Normand,D,90,6.7,,0.0,,,64.0,41.0,,1.0,,1.0,0,0,3.0,7.0,64.0
Alaves vs Atletico Madrid,Atletico Madrid,133,Clément Lenglet,D,90,7.2,,0.0,1.0,,81.0,59.1,1.0,,,,0,0,5.0,7.0,73.0
Alaves vs Atletico Madrid,Atletico Madrid,30399,Dávid Hancko,D,72,6.2,,0.0,1.0,,23.0,3.7,1.0,2.0,1.0,1.0,0,0,3.0,7.0,16.0
Alaves vs Atletico Madrid,Atletico Madrid,323935,Giuliano Simeone,M,88,8.3,1.0,0.0,1.0,1.0,39.0,12.1,2.0,,2.0,2.0,0,0,10.0,15.0,31.0
Alaves vs Atletico Madrid,Atletico Madrid,133185,Johnny Cardoso,M,72,6.2,,0.0,,,31.0,7.8,3.0,,3.0,,1,0,6.0,15.0,25.0
Alaves vs Atletico Madrid,Atletico Madrid,336594,Pablo Barrios,M,90,7,,0.0,1.0,,59.0,29.5,5.0,1.0,2.0,1.0,0,0,10.0,15.0,50.0
Alaves vs Atletico Madrid,Atletico Madrid,6067,Thiago Almada,M,73,7,,0.0,1.0,1.0,22.0,4.0,3.0,1.0,,1.0,0,0,6.0,9.0,18.0
Alaves vs Atletico Madrid,Atletico Madrid,8492,Alexander Sørloth,F,90,5.9,,0.0,1.0,1.0,16.0,1.4,,,5.0,1.0,1,0,7.0,15.0,9.0
Alaves vs Atletico Madrid,Atletico Madrid,6009,Julián Álvarez,F,88,6.2,,0.0,1.0,1.0,27.0,5.1,2.0,1.0,,1.0,0,0,3.0,8.0,19.0
Alaves vs Atletico Madrid,Atletico Madrid,67972,Conor Gallagher,M,18,7,,0.0,,,26.0,6.0,2.0,1.0,,,0,0,4.0,6.0,23.0
Alaves vs Atletico Madrid,Atletico Madrid,162012,Matteo Ruggeri,D,18,6.3,,0.0,,,21.0,4.0,,,1.0,,0,0,1.0,4.0,19.0
Alaves vs Atletico Madrid,Atletico Madrid,56,Antoine Griezmann,F,17,6.3,,0.0,1.0,,22.0,3.7,,,,,0,0,,1.0,17.0
Alaves vs Atletico Madrid,Atletico Madrid,50,Koke,M,18,6.9,,0.0,,,23.0,4.6,,,1.0,1.0,1,0,1.0,2.0,20.0
Alaves vs Atletico Madrid,Atletico Madrid,30543,Giacomo Raspadori,F,18,6.3,,0.0,2.0,1.0,2.0,0.0,,,,,0,0,,3.0,1.0
Oviedo vs Real Sociedad,Oviedo,46673,Aarón Escandell,G,90,8.7,,0.0,,,37.0,8.9,,,,,0,0,,,24.0
Oviedo vs Real Sociedad,Oviedo,46657,Nacho Vidal,D,90,7.2,,0.0,,,31.0,7.8,,,,4.0,0,0,5.0,5.0,25.0
Oviedo vs Real Sociedad,Oviedo,47429,David Costas,D,90,7.2,,0.0,,,44.0,17.6,,,1.0,,0,0,2.0,4.0,40.0
Oviedo vs Real Sociedad,Oviedo,46966,Dani Calvo,D,90,7.2,,0.0,,,51.0,23.5,,1.0,,,0,0,4.0,5.0,46.0
Oviedo vs Real Sociedad,Oviedo,295223,Abdel Rahim,D,90,7.2,,0.0,,,43.0,15.5,1.0,3.0,1.0,1.0,0,0,5.0,6.0,36.0
Oviedo vs Real Sociedad,Oviedo,2922,Leander Dendoncker,M,90,8.3,1.0,0.0,1.0,1.0,33.0,8.6,2.0,1.0,,,0,0,4.0,10.0,26.0
Oviedo vs Real Sociedad,Oviedo,182486,Alberto Reina,M,73,6.9,,0.0,,,59.0,30.1,1.0,,1.0,1.0,0,0,2.0,6.0,51.0
Oviedo vs Real Sociedad,Oviedo,38699,Luka Ilić,M,73,6.5,,0.0,1.0,,17.0,2.4,1.0,2.0,,1.0,0,0,2.0,9.0,14.0
Oviedo vs Real Sociedad,Oviedo,19613,Ovie Ejaria,M,61,6.6,,0.0,1.0,,18.0,2.5,1.0,,,2.0,0,0,5.0,11.0,14.0
Oviedo vs Real Sociedad,Oviedo,266202,Ilyas Chaira,M,31,6.7,,0.0,,,4.0,0.2,,,,1.0,0,0,1.0,2.0,4.0
Oviedo vs Real Sociedad,Oviedo,51530,Federico Viñas,F,61,6.6,,0.0,,,9.0,0.6,2.0,,1.0,4.0,0,0,7.0,15.0,7.0
Oviedo vs Real Sociedad,Oviedo,20844,Haissem Hassan,F,59,8.3,,1.0,2.0,,18.0,2.7,3.0,,1.0,1.0,1,0,6.0,8.0,15.0
Oviedo vs Real Sociedad,Oviedo,1695,Santi Cazorla,M,29,6.6,,0.0,,,17.0,2.4,1.0,,,2.0,0,0,3.0,4.0,14.0
Oviedo vs Real Sociedad,Oviedo,2461,Salomón Rondón,F,29,6.6,,0.0,2.0,,6.0,0.1,,,1.0,1.0,0,0,7.0,11.0,1.0
Oviedo vs Real Sociedad,Oviedo,3608,Kwasi Sibo,M,17,6.9,,0.0,,,11.0,1.1,1.0,,,,0,0,1.0,3.0,10.0
Oviedo vs Real Sociedad,Oviedo,2762,Josip Brekalo,M,17,6.5,,0.0,1.0,,10.0,0.9,,,1.0,,1,0,,2.0,9.0
Oviedo vs Real Sociedad,Real Sociedad,47269,Álex Remiro,G,90,6.2,,0.0,,,38.0,11.8,,,,,0,0,,,31.0
Oviedo vs Real Sociedad,Real Sociedad,199044,Jon Aramburu,D,90,6.2,,0.0,1.0,,61.0,26.8,4.0,,3.0,1.0,0,0,8.0,15.0,44.0
Oviedo vs Real Sociedad,Real Sociedad,47314,Igor Zubeldia,D,90,6.5,,0.0,1.0,,87.0,66.1,3.0,,3.0,,0,0,5.0,15.0,76.0
Oviedo vs Real Sociedad,Real Sociedad,1902,Duje Ćaleta-Car,D,90,6.6,,0.0,,,80.0,60.8,1.0,2.0,4.0,,1,0,5.0,12.0,76.0
Oviedo vs Real Sociedad,Real Sociedad,47303,Aihen Muñoz,D,71,6.3,,0.0,2.0,,26.0,5.7,2.0,,,,0,0,4.0,8.0,22.0
Oviedo vs Real Sociedad,Real Sociedad,32862,Takefusa Kubo,M,65,6.7,,0.0,2.0,1.0,19.0,3.0,1.0,,1.0,1.0,0,0,4.0,8.0,16.0
Oviedo vs Real Sociedad,Real Sociedad,290106,Pablo Marín,M,56,6.5,,0.0,2.0,1.0,23.0,4.4,,,,,0,0,2.0,3.0,19.0
Oviedo vs Real Sociedad,Real Sociedad,287654,Jon Gorrotxategi,M,78,6.7,,0.0,,,46.0,19.3,1.0,2.0,1.0,1.0,0,0,3.0,7.0,42.0
Oviedo vs Real Sociedad,Real Sociedad,47317,Ander Barrenetxea,M,90,7.3,,0.0,1.0,,39.0,13.3,,,2.0,1.0,0,0,6.0,10.0,34.0
Oviedo vs Real Sociedad,Real Sociedad,61774,Orri Steinn Óskarsson,F,56,6.3,,0.0,1.0,1.0,9.0,0.5,1.0,,,,0,0,3.0,4.0,5.0
Oviedo vs Real Sociedad,Real Sociedad,47323,Mikel Oyarzabal,F,78,6.9,,0.0,3.0,2.0,25.0,5.2,,,1.0,1.0,0,0,2.0,5.0,21.0
Oviedo vs Real Sociedad,Real Sociedad,47440,Brais Méndez,M,34,6.5,,0.0,,,21.0,3.8,,,,,0,0,1.0,2.0,18.0
Oviedo vs Real Sociedad,Real Sociedad,183748,Jon Karrikaburu,F,34,6.3,,0.0,,,6.0,0.2,,,,1.0,0,0,1.0,3.0,4.0
Oviedo vs Real Sociedad,Real Sociedad,925,Gonçalo Guedes,F,25,6.3,,0.0,,,9.0,0.5,,,1.0,,0,0,,1.0,6.0
Oviedo vs Real Sociedad,Real Sociedad,23,Sergio Gómez,F,19,6.7,,0.0,,,14.0,1.8,,,1.0,,0,0,,2.0,13.0
Oviedo vs Real Sociedad,Real Sociedad,183744,Beñat Turrientes,M,12,6.3,,0.0,2.0,1.0,11.0,1.0,,,1.0,,0,0,1.0,3.0,9.0
Oviedo vs Real Sociedad,Real Sociedad,7332,Luka Sučić,M,12,6.6,,0.0,,,12.0,1.2,1.0,,,,0,0,2.0,3.0,10.0
Girona vs Sevilla,Girona,158,Paulo Gazzaniga,G,90,5.9,,0.0,,,29.0,6.1,,,,,0,0,,,21.0
Girona vs Sevilla,Girona,283668,Arnau Martínez,D,64,6.2,,0.0,,,26.0,5.5,3.0,,,2.0,0,0,5.0,8.0,21.0
Girona vs Sevilla,Girona,414359,Vitor Reis,D,90,7,,0.0,1.0,,57.0,29.1,1.0,,,1.0,0,0,7.0,8.0,51.0
Girona vs Sevilla,Girona,47334,David López,D,64,6.7,,0.0,1.0,1.0,59.0,32.5,,,,,0,0,3.0,4.0,55.0
Girona vs Sevilla,Girona,47547,Álex Moreno,D,90,6.2,,0.0,2.0,2.0,24.0,4.3,,1.0,1.0,,0,0,1.0,4.0,18.0
Girona vs Sevilla,Girona,1700,Iván Martín,M,90,6.9,,0.0,,,57.0,27.4,4.0,,,2.0,0,0,7.0,11.0,48.0
Girona vs Sevilla,Girona,20,Axel Witsel,M,78,6.6,,0.0,,,44.0,16.7,2.0,,1.0,,0,0,3.0,5.0,38.0
Girona vs Sevilla,Girona,281795,Yáser Asprilla,M,90,7.6,,0.0,2.0,1.0,24.0,5.3,3.0,1.0,,,0,0,7.0,9.0,22.0
Girona vs Sevilla,Girona,45,Thomas Lemar,M,78,6.7,,0.0,,,32.0,8.6,,,,4.0,0,0,7.0,10.0,27.0
Girona vs Sevilla,Girona,339105,Joel Roca,M,90,6.3,,0.0,2.0,,15.0,1.5,,,,2.0,0,0,5.0,9.0,10.0
Girona vs Sevilla,Girona,2617,Cristhian Stuani,F,64,6.2,,0.0,,,8.0,0.5,,,,1.0,0,0,2.0,7.0,6.0
Girona vs Sevilla,Girona,313025,Hugo Rincón,D,26,6.6,,0.0,2.0,,11.0,1.1,1.0,,1.0,,0,0,2.0,3.0,10.0
Girona vs Sevilla,Girona,531,Daley Blind,D,26,7.3,,0.0,,,24.0,5.0,,,,,0,0,1.0,1.0,21.0
Girona vs Sevilla,Girona,297304,Dawda Camara,F,26,6.5,,0.0,1.0,1.0,5.0,0.1,1.0,,2.0,,0,0,2.0,7.0,2.0
Girona vs Sevilla,Girona,306727,Jhon Solís,M,12,6.3,,0.0,,,7.0,0.3,,,,1.0,0,0,1.0,1.0,5.0
Girona vs Sevilla,Girona,47520,Portu,F,12,6.9,,0.0,,,5.0,0.1,,,,,0,0,,,3.0
Girona vs Sevilla,Sevilla,19172,Ørjan Nyland,G,90,8.7,,0.0,,,32.0,5.8,,,,,1,0,,,18.0
Girona vs Sevilla,Sevilla,195923,José Ángel Carmona,D,90,7.7,,0.0,,,36.0,10.4,3.0,,2.0,1.0,0,0,6.0,11.0,29.0
Girona vs Sevilla,Sevilla,338902,Andres Castrin,D,90,8.3,,0.0,,,41.0,13.5,2.0,,1.0,1.0,0,0,6.0,8.0,33.0
Girona vs Sevilla,Sevilla,297311,Kike Salas,D,90,7.5,,0.0,1.0,,45.0,17.1,1.0,1.0,3.0,,0,0,4.0,10.0,38.0
Girona vs Sevilla,Sevilla,11421,Gabriel Suazo,D,90,7.3,,0.0,1.0,,26.0,6.8,2.0,,1.0,1.0,0,0,3.0,10.0,26.0
Girona vs Sevilla,Sevilla,21004,Lucien Agoumé,M,84,7,,0.0,,,23.0,4.8,4.0,1.0,3.0,,0,0,6.0,12.0,21.0
Girona vs Sevilla,Sevilla,1489,Nemanja Gudelj,M,90,6.9,,0.0,1.0,,34.0,10.2,1.0,,,,0,0,1.0,3.0,30.0
Girona vs Sevilla,Sevilla,39121,Chidera Ejuke,M,18,6.3,,0.0,,,6.0,0.2,,,,,0,0,,,4.0
Girona vs Sevilla,Sevilla,48471,Ruben Vargas,M,78,7,,2.0,1.0,,21.0,2.7,1.0,,1.0,,0,0,1.0,3.0,13.0
Girona vs Sevilla,Sevilla,119213,Alfon González,M,90,7.2,1.0,0.0,3.0,3.0,20.0,2.6,1.0,1.0,2.0,1.0,0,0,3.0,14.0,13.0
Girona vs Sevilla,Sevilla,185398,Isaac Romero,F,84,7.3,1.0,0.0,2.0,1.0,13.0,1.4,1.0,,1.0,,0,0,2.0,6.0,11.0
Girona vs Sevilla,Sevilla,182772,Juanlu Sánchez,M,72,6.5,,0.0,,,17.0,1.9,1.0,,,,0,0,1.0,6.0,11.0
Girona vs Sevilla,Sevilla,331607,Manu Bueno,M,12,6.7,,0.0,1.0,,5.0,0.2,,,,,0,0,,1.0,4.0
Girona vs Sevilla,Sevilla,433,Marcão,D,12,6.9,,0.0,,,,,,,,1.0,0,0,1.0,1.0,
Girona vs Sevilla,Sevilla,162126,Peque Fernández,F,12,6.2,,0.0,,,3.0,0.1,,,,,0,0,,2.0,3.0
Real Madrid vs Mallorca,Real Madrid,730,Thibaut Courtois,G,90,6.6,,0.0,,,22.0,4.4,,,,,0,0,,,20.0
Real Madrid vs Mallorca,Real Madrid,283,Trent Alexander-Arnold,D,72,7.7,,0.0,1.0,,47.0,18.8,1.0,3.0,,,0,0,2.0,3.0,40.0
Real Madrid vs Mallorca,Real Madrid,372,Éder Militão,D,90,7.2,,0.0,,,47.0,20.7,2.0,,2.0,1.0,1,0,6.0,9.0,44.0
Real Madrid vs Mallorca,Real Madrid,361497,Dean Huijsen,D,90,8,,1.0,,,67.0,38.9,,3.0,1.0,,1,0,5.0,7.0,58.0
Real Madrid vs Mallorca,Real Madrid,284300,Álvaro Carreras,D,90,7.3,,0.0,,,62.0,35.3,,,2.0,1.0,0,0,2.0,8.0,57.0
Real Madrid vs Mallorca,Real Madrid,756,Federico Valverde,M,90,7.5,,1.0,,,41.0,15.2,1.0,,1.0,,0,0,3.0,5.0,37.0
Real Madrid vs Mallorca,Real Madrid,1271,Aurélien Tchouaméni,M,90,7.2,,0.0,2.0,1.0,39.0,13.7,3.0,,,,0,0,5.0,7.0,35.0
Real Madrid vs Mallorca,Real Madrid,449249,Franco Mastantuono,M,66,6.5,,0.0,3.0,1.0,35.0,10.8,1.0,,1.0,,0,0,2.0,6.0,31.0
Real Madrid vs Mallorca,Real Madrid,291964,Arda Güler,M,72,7.5,1.0,0.0,2.0,2.0,41.0,15.6,,,3.0,,0,0,,5.0,38.0
Real Madrid vs Mallorca,Real Madrid,762,Vinícius Júnior,M,72,8.3,1.0,0.0,2.0,2.0,44.0,16.7,1.0,,,,0,0,3.0,5.0,38.0
Real Madrid vs Mallorca,Real Madrid,278,Kylian Mbappé,F,89,6.6,,0.0,2.0,,37.0,11.5,,,1.0,1.0,0,0,1.0,5.0,31.0
Real Madrid vs Mallorca,Real Madrid,744,Brahim Díaz,M,24,6.7,,0.0,1.0,1.0,11.0,1.2,,,,1.0,0,0,2.0,4.0,11.0
Real Madrid vs Mallorca,Real Madrid,733,Daniel Carvajal,D,18,6.9,,0.0,,,18.0,2.9,2.0,,1.0,,0,0,2.0,3.0,16.0
Real Madrid vs Mallorca,Real Madrid,748,Dani Ceballos,M,18,6.9,,0.0,,,16.0,2.4,2.0,1.0,,2.0,0,0,4.0,5.0,15.0
Real Madrid vs Mallorca,Real Madrid,10009,Rodrygo,F,18,6.3,,0.0,,,10.0,0.9,,,,,0,0,1.0,4.0,9.0
Real Madrid vs Mallorca,Mallorca,179139,Leo Román,G,90,6.9,,0.0,,,39.0,7.0,,,,,0,0,,,18.0
Real Madrid vs Mallorca,Mallorca,108519,Mateu Morey,D,78,6,,0.0,,,22.0,3.7,2.0,2.0,,,0,0,3.0,7.0,17.0
Real Madrid vs Mallorca,Mallorca,46738,Martin Valjent,D,90,6.9,,0.0,1.0,1.0,26.0,4.4,4.0,,2.0,,0,0,6.0,9.0,17.0
Real Madrid vs Mallorca,Mallorca,46733,Antonio Raíllo,D,90,7,,0.0,1.0,,28.0,6.2,,,1.0,,0,0,1.0,2.0,22.0
Real Madrid vs Mallorca,Mallorca,30924,Marash Kumbulla,D,90,6.5,,0.0,,,55.0,24.2,1.0,,,,0,0,2.0,4.0,44.0
Real Madrid vs Mallorca,Mallorca,920,Toni Lato,D,78,6.2,,0.0,,,38.0,13.3,2.0,1.0,,,0,0,3.0,5.0,35.0
Real Madrid vs Mallorca,Mallorca,47336,Sergi Darder,M,90,7,,0.0,,,35.0,10.8,,,1.0,2.0,0,0,2.0,5.0,31.0
Real Madrid vs Mallorca,Mallorca,1701,Manu Morlanes,M,87,6.9,,0.0,1.0,,43.0,16.3,2.0,1.0,,2.0,0,0,5.0,6.0,38.0
Real Madrid vs Mallorca,Mallorca,285909,Pablo Torre,M,64,6.9,,1.0,,,32.0,9.0,,1.0,,1.0,0,0,1.0,3.0,28.0
Real Madrid vs Mallorca,Mallorca,313059,Mateo Joseph,F,87,5.3,,0.0,1.0,1.0,13.0,1.6,,1.0,1.0,1.0,0,0,1.0,10.0,12.0
Real Madrid vs Mallorca,Mallorca,50048,Vedat Muriqi,F,90,7.3,1.0,0.0,2.0,2.0,24.0,3.8,1.0,,,2.0,0,0,9.0,15.0,16.0
Real Madrid vs Mallorca,Mallorca,190485,Samú Costa,M,26,6.9,,0.0,1.0,1.0,14.0,1.8,2.0,,,,0,0,2.0,5.0,13.0
Real Madrid vs Mallorca,Mallorca,64268,Johan Mojica,D,12,6.9,,0.0,,,7.0,0.4,,1.0,1.0,1.0,0,0,2.0,3.0,6.0
Real Madrid vs Mallorca,Mallorca,107194,Antonio Sánchez,M,12,6.7,,0.0,,,3.0,0.1,,,,,0,0,,,3.0
Real Madrid vs Mallorca,Mallorca,491248,Jan Virgili,F,10,6.3,,0.0,,,2.0,0.0,,,,1.0,0,0,1.0,2.0,2.0
Real Madrid vs Mallorca,Mallorca,25375,Takuma Asano,F,10,6.3,,0.0,,,1.0,,,,1.0,,0,0,,,
Celta Vigo vs Villarreal,Celta Vigo,30765,Ionuț Radu,G,90,7.5,,0.0,,,24.0,5.3,,,,2.0,0,0,2.0,2.0,22.0
Celta Vigo vs Villarreal,Celta Vigo,384135,Javi Rodríguez,D,75,6.9,,0.0,,,92.0,78.2,2.0,,,,0,0,2.0,3.0,85.0
Celta Vigo vs Villarreal,Celta Vigo,286559,Carlos Domínguez,D,90,6.6,,0.0,,,109.0,109.0,1.0,,1.0,,0,0,2.0,3.0,100.0
Celta Vigo vs Villarreal,Celta Vigo,182638,Manu Fernández,D,90,7.2,,0.0,,,87.0,71.3,4.0,,2.0,1.0,0,0,5.0,6.0,82.0
Celta Vigo vs Villarreal,Celta Vigo,179955,Javier Rueda,M,90,7.3,,1.0,1.0,,59.0,29.5,,,3.0,,0,0,1.0,8.0,50.0
Celta Vigo vs Villarreal,Celta Vigo,313651,Hugo Sotelo,M,90,7.7,,0.0,,,108.0,111.2,4.0,1.0,1.0,1.0,0,0,5.0,8.0,103.0
Celta Vigo vs Villarreal,Celta Vigo,333502,Miguel Román,M,70,6.9,,0.0,,,61.0,32.3,2.0,1.0,1.0,,1,0,3.0,8.0,53.0
Celta Vigo vs Villarreal,Celta Vigo,157988,Sergio Carreira,M,90,7,,0.0,,,57.0,27.4,3.0,2.0,1.0,1.0,0,0,6.0,9.0,48.0
Celta Vigo vs Villarreal,Celta Vigo,47445,Iago Aspas,F,70,6.5,,0.0,2.0,,35.0,7.0,,1.0,,,0,0,2.0,3.0,20.0
Celta Vigo vs Villarreal,Celta Vigo,320517,Pablo Durán,F,62,6.2,,0.0,,,13.0,1.7,,,2.0,,0,0,,7.0,13.0
Celta Vigo vs Villarreal,Celta Vigo,286639,Bryan Zaragoza,F,62,6.5,,0.0,1.0,1.0,18.0,2.2,,,,1.0,0,0,3.0,9.0,12.0
Celta Vigo vs Villarreal,Celta Vigo,329720,Hugo Álvarez,M,28,6.9,,0.0,,,18.0,2.7,1.0,,,,0,0,1.0,1.0,15.0
Celta Vigo vs Villarreal,Celta Vigo,47348,Borja Iglesias,F,28,7.2,1.0,0.0,1.0,1.0,2.0,0.0,,,,,0,0,1.0,2.0,2.0
Celta Vigo vs Villarreal,Celta Vigo,162123,Ilaix Moriba,M,20,6.6,,0.0,1.0,,14.0,1.8,1.0,1.0,,,0,0,1.0,2.0,13.0
Celta Vigo vs Villarreal,Celta Vigo,269163,Williot Swedberg,M,20,6.5,,0.0,,,6.0,0.2,1.0,,,,0,0,1.0,3.0,4.0
Celta Vigo vs Villarreal,Celta Vigo,162712,Óscar Mingueza,D,15,7.5,,0.0,,,35.0,10.8,,1.0,,1.0,0,0,2.0,2.0,31.0
Celta Vigo vs Villarreal,Villarreal,278619,Luiz Júnior,G,90,6.7,,0.0,,,26.0,4.7,,,,,0,0,,,18.0
Celta Vigo vs Villarreal,Villarreal,311773,Santiago Mouriño,D,90,6.5,,0.0,,,41.0,11.9,1.0,2.0,2.0,1.0,0,0,3.0,8.0,29.0
Celta Vigo vs Villarreal,Villarreal,166,Juan Foyth,D,90,7.9,,0.0,1.0,,42.0,16.4,4.0,2.0,,,0,0,6.0,6.0,39.0
Celta Vigo vs Villarreal,Villarreal,237066,Rafa Marín,D,90,7.3,,0.0,,,46.0,19.3,1.0,3.0,,,0,0,4.0,4.0,42.0
Celta Vigo vs Villarreal,Villarreal,70500,Sergi Cardona,D,90,7.2,,0.0,,,46.0,15.2,4.0,1.0,,,0,0,5.0,6.0,33.0
Celta Vigo vs Villarreal,Villarreal,51016,Tajon Buchanan,M,78,6.9,,0.0,,,25.0,5.5,3.0,1.0,1.0,2.0,0,0,5.0,13.0,22.0
Celta Vigo vs Villarreal,Villarreal,47541,Santi Comesaña,M,90,7,,0.0,,,47.0,18.3,3.0,1.0,1.0,3.0,0,0,6.0,9.0,39.0
Celta Vigo vs Villarreal,Villarreal,20696,Pape Gueye,M,77,6.6,,0.0,2.0,,41.0,14.3,1.0,1.0,1.0,1.0,1,0,2.0,4.0,35.0
Celta Vigo vs Villarreal,Villarreal,182519,Alberto Moleiro,M,68,6.9,,0.0,1.0,1.0,13.0,1.4,3.0,,,,0,0,3.0,7.0,11.0
Celta Vigo vs Villarreal,Villarreal,3246,Nicolas Pépé,F,85,7.6,1.0,0.0,2.0,2.0,32.0,8.6,1.0,,,,0,0,1.0,5.0,27.0
Celta Vigo vs Villarreal,Villarreal,378284,Etta Eyong,F,77,7.3,,1.0,1.0,,8.0,0.6,3.0,,2.0,1.0,0,0,4.0,5.0,7.0
Celta Vigo vs Villarreal,Villarreal,49,Thomas Partey,M,22,6.5,,0.0,,,6.0,0.4,,,,,0,0,,1.0,6.0
Celta Vigo vs Villarreal,Villarreal,928,Dani Parejo,M,13,6.3,,0.0,,,9.0,0.5,,1.0,,,0,0,,1.0,5.0
Celta Vigo vs Villarreal,Villarreal,351587,Tani Oluwaseyi,F,13,6.2,,0.0,,,4.0,0.1,,,,,0,0,,3.0,3.0
Celta Vigo vs Villarreal,Villarreal,290740,Ilias Akhomach,F,12,6.2,,0.0,,,3.0,0.0,,,1.0,,0,0,,4.0,1.0
